Models of pre main sequence, Bernasconi & Maeder 1996 (0.020)

   7  51
 
    9.00

43 0.7060255E+06   9.0000 3.635 4.388 0.670900 0.308700 0.000000 0.000067 0.000021 0.006062 0.008855 0.000032 0.000000 0.001693
44 0.8058579E+06   9.0000 3.635 4.387 0.669300 0.310400 0.000000 0.000069 0.000021 0.006220 0.008672 0.000032 0.000000 0.001693
45 0.8857238E+06   9.0000 3.636 4.387 0.668000 0.311700 0.000000 0.000070 0.000022 0.006342 0.008530 0.000031 0.000000 0.001693
46 0.1020697E+07   9.0000 3.637 4.386 0.665800 0.313900 0.000000 0.000072 0.000022 0.006538 0.008304 0.000031 0.000000 0.001693
47 0.1196162E+07   9.0000 3.638 4.386 0.662900 0.316800 0.000000 0.000074 0.000023 0.006775 0.008029 0.000030 0.000000 0.001693
48 0.1336535E+07   9.0000 3.639 4.385 0.660600 0.319200 0.000000 0.000076 0.000024 0.006957 0.007818 0.000029 0.000000 0.001693
49 0.1462870E+07   9.0000 3.640 4.385 0.658500 0.321300 0.000000 0.000078 0.000024 0.007115 0.007636 0.000029 0.000000 0.001693
50 0.1563938E+07   9.0000 3.641 4.385 0.656800 0.323000 0.000000 0.000079 0.000025 0.007236 0.007495 0.000028 0.000000 0.001693
51 0.1654899E+07   9.0000 3.642 4.384 0.655300 0.324500 0.000000 0.000080 0.000025 0.007342 0.007373 0.000028 0.000000 0.001693

    5.00

 1 1.0000000E+01   5.0000 3.134 3.608 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 2 0.9242049E+03   5.0000 2.991 3.618 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 3 0.2804671E+04   5.0000 2.839 3.632 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 4 0.5681743E+04   5.0000 2.698 3.642 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 5 0.1070407E+05   5.0000 2.558 3.654 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 6 0.1985202E+05   5.0000 2.416 3.666 0.680000 0.300000 0.000049 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
