DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
03/08/2011,07:00,01.5,321,01.9,17.4,00.0,1014.0,.88,0.00,0.00,0.00,0.0
03/08/2011,07:05,00.4,166,01.4,17.7,00.0,1014.0,.78,0.00,0.00,0.00,0.0
03/08/2011,07:10,01.3,277,02.6,17.8,00.0,1014.0,.71,0.00,0.00,0.00,0.0
03/08/2011,07:15,01.4,283,02.8,17.8,00.0,1014.0,.66,0.00,0.00,0.00,0.0
03/08/2011,07:20,02.4,281,03.8,17.6,00.0,1014.0,.58,0.00,0.00,0.00,0.0
03/08/2011,07:25,03.1,262,04.0,17.6,00.0,1014.0,.54,0.00,0.00,0.00,0.0
03/08/2011,07:30,01.5,266,02.3,17.6,00.0,1014.0,.48,0.00,0.00,0.00,0.0
03/08/2011,07:35,00.5,043,01.4,17.7,00.0,1014.0,.46,0.00,0.00,0.00,0.0
03/08/2011,07:40,01.1,336,02.3,17.9,00.0,1014.0,.44,0.00,0.00,0.00,0.0
03/08/2011,07:45,01.0,265,02.7,17.9,00.0,1014.0,.43,0.00,0.00,0.00,0.0
03/08/2011,07:50,02.0,281,03.0,18.1,00.0,1014.0,.43,0.00,0.00,0.00,0.0
03/08/2011,07:55,02.0,315,02.1,17.8,00.0,1014.0,.44,0.00,0.00,0.00,0.0
03/08/2011,08:00,01.9,347,02.5,18.2,00.0,1014.0,.46,0.00,0.00,0.00,0.0
03/08/2011,08:05,01.5,140,01.7,18.5,00.0,1014.0,.50,0.00,0.00,0.00,0.0
03/08/2011,08:10,00.8,011,01.8,18.8,00.0,1014.0,.56,0.00,0.00,0.00,0.0
03/08/2011,08:15,00.4,287,02.1,19.0,00.0,1014.0,.62,0.00,0.00,0.00,0.0
03/08/2011,08:20,00.5,218,02.1,19.2,00.0,1014.0,.70,0.00,0.00,0.00,0.0
03/08/2011,08:25,00.8,148,01.1,19.4,00.0,1014.0,.78,0.00,0.00,0.00,0.0
03/08/2011,08:30,00.5,159,01.1,19.7,00.0,1014.0,.87,0.00,0.00,0.00,0.0
03/08/2011,08:35,00.5,092,01.0,20.1,00.0,1014.0,.96,0.00,0.00,0.00,0.0
03/08/2011,08:40,00.4,144,01.4,20.7,00.0,1015.0,1.07,0.00,0.00,0.00,0.0
03/08/2011,08:45,01.0,056,02.1,20.9,00.0,1015.0,1.15,0.00,0.00,0.00,0.0
03/08/2011,08:50,01.0,022,01.7,21.0,00.0,1015.0,1.27,0.00,0.00,0.00,0.0
03/08/2011,08:55,00.8,121,00.8,21.3,00.0,1014.8,1.38,0.00,0.00,0.00,0.0
03/08/2011,09:00,01.9,244,02.2,21.6,00.0,1015.0,1.47,0.00,0.00,0.00,0.0
03/08/2011,09:05,00.8,199,01.7,22.2,00.0,1015.0,1.56,0.00,0.00,0.00,0.0
03/08/2011,09:10,01.8,238,02.5,23.1,00.0,1015.0,1.64,0.00,0.00,0.00,0.0
03/08/2011,09:15,01.2,200,02.7,23.1,00.0,1015.0,1.72,0.00,0.00,0.00,0.0
03/08/2011,09:20,02.1,192,03.0,22.7,00.0,1015.0,1.79,0.00,0.00,0.00,0.0
03/08/2011,09:25,02.7,205,02.8,22.1,00.0,1015.0,1.85,0.00,0.00,0.00,0.0
03/08/2011,09:30,01.4,243,02.8,23.5,00.0,1015.0,1.92,0.00,0.00,0.00,0.0
03/08/2011,09:35,01.4,251,02.4,23.6,00.0,1015.0,1.96,0.00,0.00,0.00,0.0
03/08/2011,09:40,00.8,269,01.7,24.3,00.0,1015.0,2.00,0.00,0.00,0.00,0.0
03/08/2011,09:45,00.7,150,02.1,24.4,00.0,1015.0,2.04,0.00,0.00,0.00,0.0
03/08/2011,09:50,00.9,266,02.3,24.3,00.0,1015.0,2.08,0.00,0.00,0.00,0.0
03/08/2011,09:55,01.1,257,02.0,24.2,00.0,1015.0,2.12,0.00,0.00,0.00,0.0
03/08/2011,10:00,02.0,266,03.0,23.8,00.0,1015.0,2.16,0.00,0.00,0.00,0.0
03/08/2011,10:05,02.1,296,02.6,24.0,00.0,1015.0,2.18,0.00,0.00,0.00,0.0
03/08/2011,10:10,01.3,230,02.8,24.3,00.0,1015.0,2.22,0.00,0.00,0.00,0.0
03/08/2011,10:15,00.7,036,02.6,25.6,00.0,1015.0,2.25,0.00,0.00,0.00,0.0
03/08/2011,10:20,01.7,074,02.3,25.1,00.0,1015.0,2.27,0.00,0.00,0.00,0.0
03/08/2011,10:25,01.4,059,02.0,25.8,00.0,1015.0,2.29,0.00,0.00,0.00,0.0
03/08/2011,10:30,00.9,221,02.6,26.2,00.0,1015.0,2.31,0.00,0.00,0.00,0.0
03/08/2011,10:35,01.0,115,00.9,26.0,00.0,1015.0,2.33,0.00,0.00,0.00,0.0
03/08/2011,10:40,00.6,108,01.9,27.3,00.0,1015.0,2.35,0.00,0.00,0.00,0.0
03/08/2011,10:45,01.5,093,02.3,27.7,00.0,1015.0,2.35,0.00,0.00,0.00,0.0
03/08/2011,10:50,01.7,143,01.9,29.3,00.0,1015.0,2.35,0.00,0.00,0.00,0.0
03/08/2011,10:55,01.7,185,02.3,28.4,00.0,1015.0,2.35,0.00,0.00,0.00,0.0
03/08/2011,11:00,02.0,208,05.2,29.0,00.0,1015.0,2.35,0.00,0.00,0.00,0.0
03/08/2011,11:05,01.8,217,03.9,29.3,00.0,1015.0,2.35,0.00,0.00,0.00,0.0
03/08/2011,11:10,02.5,199,02.3,28.8,00.0,1015.0,2.35,0.00,0.00,0.00,0.0
03/08/2011,11:15,02.1,190,04.8,29.2,00.0,1015.0,2.35,0.00,0.00,0.00,0.0
03/08/2011,11:20,02.0,147,03.7,30.3,00.0,1015.0,2.36,0.00,0.00,0.00,0.0
03/08/2011,11:25,02.5,174,03.9,29.5,00.0,1015.0,2.37,0.00,0.00,0.00,0.0
03/08/2011,11:30,02.9,148,03.0,29.4,00.0,1015.0,2.39,0.00,0.00,0.00,0.0
03/08/2011,11:35,02.9,163,03.7,29.7,00.0,1015.0,2.41,0.00,0.00,0.00,0.0
03/08/2011,11:40,03.0,175,04.9,29.6,00.0,1015.0,2.44,0.00,0.00,0.00,0.0
03/08/2011,11:45,04.4,226,07.8,28.6,00.0,1015.0,2.48,0.00,0.00,0.00,0.0
03/08/2011,11:50,06.6,211,10.1,28.7,00.0,1015.0,2.53,0.00,0.00,0.00,0.0
03/08/2011,11:55,07.7,216,08.9,28.9,00.0,1015.0,2.59,0.00,0.00,0.00,0.0
03/08/2011,12:00,07.3,214,07.9,28.6,00.0,1015.0,2.66,0.00,0.00,0.00,0.0
03/08/2011,12:05,05.6,176,06.3,28.1,00.0,1014.0,2.74,0.00,0.00,0.00,0.0
03/08/2011,12:10,05.1,195,05.2,28.2,00.0,1014.0,2.81,0.00,0.00,0.00,0.0
03/08/2011,12:15,07.9,205,09.2,27.4,00.0,1014.0,2.90,0.00,0.00,0.00,0.0
03/08/2011,12:20,07.8,221,08.2,28.3,00.0,1014.0,3.00,0.00,0.00,0.00,0.0
03/08/2011,12:25,06.9,231,09.2,28.3,00.0,1014.0,3.11,0.00,0.00,0.00,0.0
03/08/2011,12:30,09.1,237,11.0,28.4,00.0,1014.0,3.21,0.00,0.00,0.00,0.0
03/08/2011,12:35,10.0,249,12.1,28.1,00.0,1014.0,3.32,0.00,0.00,0.00,0.0
03/08/2011,12:40,11.0,233,11.6,28.3,00.0,1014.0,3.43,0.00,0.00,0.00,0.0
03/08/2011,12:45,09.3,228,11.7,28.3,00.0,1014.0,3.54,0.00,0.00,0.00,0.0
03/08/2011,12:50,11.5,225,14.5,28.1,00.0,1014.0,3.65,0.00,0.00,0.00,0.0
03/08/2011,12:55,11.8,231,12.5,28.1,00.0,1015.0,3.76,0.00,0.00,0.00,0.0
03/08/2011,13:00,12.3,230,13.4,27.5,00.0,1015.0,3.87,0.00,0.00,0.00,0.0
03/08/2011,13:05,10.9,234,11.4,27.7,00.0,1015.0,3.98,0.00,0.00,0.00,0.0
03/08/2011,13:10,10.0,231,10.7,27.9,00.0,1015.0,4.08,0.00,0.00,0.00,0.0
03/08/2011,13:15,10.5,226,13.6,27.3,00.0,1015.0,4.18,0.00,0.00,0.00,0.0
