DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
13/07/2011,04:20,13.1,001,15.6,13.2,00.0,1018.0,1.52,0.00,0.00,0.00,0.0
13/07/2011,04:25,14.8,003,18.5,13.2,00.0,1018.0,1.57,0.00,0.00,0.00,0.0
13/07/2011,04:30,15.7,008,18.0,13.1,00.0,1018.0,1.62,0.00,0.00,0.00,0.0
13/07/2011,04:35,15.1,001,18.3,13.1,00.0,1018.0,1.67,0.00,0.00,0.00,0.0
13/07/2011,04:40,13.9,002,18.5,13.0,00.0,1018.0,1.72,0.00,0.00,0.00,0.0
13/07/2011,04:45,13.5,004,17.1,13.0,00.0,1018.0,1.76,0.00,0.00,0.00,0.0
13/07/2011,04:50,12.7,007,14.5,12.9,00.0,1018.0,1.81,0.00,0.00,0.00,0.0
13/07/2011,04:55,12.8,006,15.4,12.9,00.0,1018.0,1.84,0.00,0.00,0.00,0.0
13/07/2011,05:00,13.7,007,18.2,12.8,00.0,1018.0,1.88,0.00,0.00,0.00,0.0
13/07/2011,05:05,14.6,007,18.1,12.8,00.0,1018.0,1.92,0.00,0.00,0.00,0.0
13/07/2011,05:10,14.3,007,13.4,12.8,00.0,1018.0,1.95,0.00,0.00,0.00,0.0
13/07/2011,05:15,14.7,005,18.3,12.7,00.0,1018.0,1.98,0.00,0.00,0.00,0.0
13/07/2011,05:20,15.3,005,18.0,12.7,00.0,1018.0,2.00,0.00,0.00,0.00,0.0
13/07/2011,05:25,14.7,004,17.5,12.7,00.0,1018.0,2.02,0.00,0.00,0.00,0.0
13/07/2011,05:30,14.6,008,17.7,12.7,00.0,1018.0,2.06,0.00,0.00,0.00,0.0
13/07/2011,05:35,14.9,005,18.3,12.6,00.0,1018.0,2.08,0.00,0.00,0.00,0.0
13/07/2011,05:40,14.0,004,17.4,12.6,00.0,1018.0,2.12,0.00,0.00,0.00,0.0
13/07/2011,05:45,15.1,005,17.6,12.6,00.0,1018.0,2.14,0.00,0.00,0.00,0.0
13/07/2011,05:50,15.2,006,18.6,12.6,00.0,1018.0,2.18,0.00,0.00,0.00,0.0
13/07/2011,05:55,13.8,008,18.1,12.6,00.0,1018.0,2.22,0.00,0.00,0.00,0.0
13/07/2011,06:00,12.9,004,15.6,12.6,00.0,1018.0,2.25,0.00,0.00,0.00,0.0
13/07/2011,06:05,13.4,008,16.5,12.6,00.0,1018.0,2.27,0.00,0.00,0.00,0.0
13/07/2011,06:10,13.5,013,13.6,12.6,00.0,1018.0,2.29,0.00,0.00,0.00,0.0
13/07/2011,06:15,12.3,008,14.5,12.7,00.0,1018.0,2.31,0.00,0.00,0.00,0.0
13/07/2011,06:20,10.9,010,12.5,12.8,00.0,1018.0,2.35,0.00,0.00,0.00,0.0
13/07/2011,06:25,10.7,005,12.6,12.8,00.0,1018.0,2.36,0.00,0.00,0.00,0.0
13/07/2011,06:30,11.2,004,12.4,12.8,00.0,1018.0,2.37,0.00,0.00,0.00,0.0
13/07/2011,06:35,10.5,006,14.3,12.8,00.0,1018.0,2.37,0.00,0.00,0.00,0.0
13/07/2011,06:40,10.0,004,10.1,12.9,00.0,1019.0,2.39,0.00,0.00,0.00,0.0
13/07/2011,06:45,10.1,007,11.1,12.9,00.0,1018.0,2.41,0.00,0.00,0.00,0.0
13/07/2011,06:50,09.5,008,12.1,12.9,00.0,1019.0,2.43,0.00,0.00,0.00,0.0
13/07/2011,06:55,10.8,001,12.7,12.9,00.0,1019.0,2.43,0.00,0.00,0.00,0.0
13/07/2011,07:00,11.7,000,14.1,12.9,00.0,1019.0,2.43,0.00,0.00,0.00,0.0
13/07/2011,07:05,11.2,001,13.2,12.9,00.0,1019.0,2.45,0.00,0.00,0.00,0.0
13/07/2011,07:10,09.1,002,10.8,13.1,00.0,1019.0,2.45,0.00,0.00,0.00,0.0
