DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
22/07/2011,02:10,08.3,014,11.8,14.0,00.0,1016.0,3.27,0.00,0.00,0.00,0.0
22/07/2011,02:15,08.1,010,09.9,13.9,00.0,1016.0,3.33,0.00,0.00,0.00,0.0
22/07/2011,02:20,09.1,010,11.4,13.8,00.0,1016.0,3.40,0.00,0.00,0.00,0.0
22/07/2011,02:25,10.1,013,12.2,13.7,00.0,1016.0,3.46,0.00,0.00,0.00,0.0
22/07/2011,02:30,10.7,014,10.8,13.6,00.0,1016.0,3.53,0.00,0.00,0.00,0.0
22/07/2011,02:35,10.1,012,13.2,13.5,00.0,1016.0,3.58,0.00,0.00,0.00,0.0
22/07/2011,02:40,11.1,012,12.0,13.4,00.0,1016.0,3.64,0.00,0.00,0.00,0.0
22/07/2011,02:45,10.1,014,11.2,13.4,00.0,1016.0,3.69,0.00,0.00,0.00,0.0
22/07/2011,02:50,10.7,013,12.6,13.2,00.0,1016.0,3.74,0.00,0.00,0.00,0.0
22/07/2011,02:55,10.9,015,12.6,13.2,00.0,1016.0,3.79,0.00,0.00,0.00,0.0
22/07/2011,03:00,09.7,019,11.2,13.1,00.0,1016.0,3.83,0.00,0.00,0.00,0.0
22/07/2011,03:05,09.8,016,11.9,13.1,00.0,1016.0,3.86,0.00,0.00,0.00,0.0
22/07/2011,03:10,10.9,015,12.4,12.9,00.0,1016.0,3.89,0.00,0.00,0.00,0.0
22/07/2011,03:15,12.0,015,12.3,12.8,00.0,1016.0,3.91,0.00,0.00,0.00,0.0
22/07/2011,03:20,10.5,017,14.5,12.8,00.0,1016.0,3.95,0.00,0.00,0.00,0.0
22/07/2011,03:25,09.9,014,10.5,12.8,00.0,1016.0,3.97,0.00,0.00,0.00,0.0
22/07/2011,03:30,10.2,008,13.2,12.6,00.0,1016.0,3.97,0.00,0.00,0.00,0.0
22/07/2011,03:35,09.8,003,11.0,12.5,00.0,1016.0,3.99,0.00,0.00,0.00,0.0
