DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
11/07/2011,00:00,05.7,270,06.6,14.5,00.0,1020.0,2.03,0.00,0.00,0.00,0.0
11/07/2011,00:05,06.0,269,07.9,14.5,00.0,1020.0,1.96,0.00,0.00,0.00,0.0
11/07/2011,00:10,06.3,274,07.3,14.5,00.0,1020.0,1.89,0.00,0.00,0.00,0.0
11/07/2011,00:15,06.5,273,07.5,14.4,00.0,1019.9,1.83,0.00,0.00,0.00,0.0
11/07/2011,00:20,06.7,269,07.8,14.3,00.0,1019.1,1.77,0.00,0.00,0.00,0.0
11/07/2011,00:25,06.4,274,06.8,14.1,00.0,1019.9,1.72,0.00,0.00,0.00,0.0
11/07/2011,00:30,06.0,278,06.0,14.0,00.0,1019.0,1.67,0.00,0.00,0.00,0.0
11/07/2011,00:35,06.0,292,06.5,13.8,00.0,1019.1,1.63,0.00,0.00,0.00,0.0
11/07/2011,00:40,05.0,294,05.1,13.9,00.0,1020.0,1.59,0.00,0.00,0.00,0.0
11/07/2011,00:45,04.6,297,06.4,13.9,00.0,1020.0,1.57,0.00,0.00,0.00,0.0
11/07/2011,00:50,05.4,306,06.4,13.9,00.0,1020.0,1.54,0.00,0.00,0.00,0.0
11/07/2011,00:55,05.7,303,06.6,13.8,00.0,1020.0,1.53,0.00,0.00,0.00,0.0
11/07/2011,01:00,05.9,299,06.6,13.8,00.0,1019.0,1.51,0.00,0.00,0.00,0.0
11/07/2011,01:05,06.0,297,06.7,13.8,00.0,1019.0,1.51,0.00,0.00,0.00,0.0
11/07/2011,01:10,06.6,298,07.8,13.8,00.0,1019.0,1.51,0.00,0.00,0.00,0.0
11/07/2011,01:15,06.7,294,07.8,13.8,00.0,1019.0,1.51,0.00,0.00,0.00,0.0
11/07/2011,01:20,05.2,294,04.7,13.7,00.0,1019.0,1.52,0.00,0.00,0.00,0.0
11/07/2011,01:25,04.2,295,04.6,13.4,00.0,1019.0,1.54,0.00,0.00,0.00,0.0
11/07/2011,01:30,04.8,294,05.5,13.4,00.0,1019.0,1.56,0.00,0.00,0.00,0.0
11/07/2011,01:35,05.7,294,06.3,13.4,00.0,1019.0,1.58,0.00,0.00,0.00,0.0
11/07/2011,01:40,05.9,295,06.1,13.4,00.0,1019.0,1.62,0.00,0.00,0.00,0.0
11/07/2011,01:45,05.8,290,06.4,13.4,00.0,1019.0,1.65,0.00,0.00,0.00,0.0
11/07/2011,01:50,05.8,284,06.4,13.4,00.0,1019.0,1.68,0.00,0.00,0.00,0.0
11/07/2011,01:55,05.1,284,06.1,13.5,00.0,1019.0,1.72,0.00,0.00,0.00,0.0
