DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
16/07/2011,23:45,12.9,250,13.7,13.0,00.0,996.0,4.16,0.00,0.00,0.00,0.0
16/07/2011,23:50,12.9,249,13.9,13.0,00.0,996.0,4.25,0.00,0.00,0.00,0.0
16/07/2011,23:55,12.9,242,14.5,12.9,00.0,996.0,4.34,0.00,0.00,0.00,0.0
16/07/2011,00:00,13.1,206,15.1,15.1,00.0,1012.0,4.52,0.00,0.00,0.00,0.0
16/07/2011,00:05,12.0,203,12.5,15.1,00.0,1012.0,4.53,0.00,0.00,0.00,0.0
16/07/2011,00:10,12.9,200,15.1,15.1,00.0,1012.0,4.52,0.00,0.00,0.00,0.0
16/07/2011,00:15,13.0,200,15.8,15.1,00.0,1012.0,4.52,0.00,0.00,0.00,0.0
16/07/2011,00:20,12.2,200,14.1,15.1,00.0,1012.0,4.50,0.00,0.00,0.00,0.0
16/07/2011,00:25,12.3,201,13.9,15.1,00.0,1012.0,4.48,0.00,0.00,0.00,0.0
16/07/2011,00:30,13.7,201,15.7,15.1,00.0,1011.3,4.47,0.00,0.00,0.00,0.0
16/07/2011,00:35,13.4,199,14.2,15.1,00.0,1011.0,4.45,0.00,0.00,0.00,0.0
16/07/2011,00:40,13.1,208,17.4,15.1,00.0,1011.0,4.43,0.00,0.00,0.00,0.0
16/07/2011,00:45,15.4,213,15.9,15.1,00.0,1011.0,4.41,0.00,0.00,0.00,0.0
16/07/2011,00:50,13.7,210,14.4,15.1,00.0,1011.0,4.41,0.00,0.00,0.00,0.0
16/07/2011,00:55,12.5,216,18.6,15.2,00.0,1011.0,4.39,0.00,0.00,0.00,0.0
16/07/2011,01:00,13.4,212,18.5,15.2,00.0,1011.0,4.37,0.00,0.00,0.00,0.0
16/07/2011,01:05,14.7,206,19.1,15.1,00.0,1011.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:10,15.4,206,19.8,15.1,00.0,1011.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:15,16.9,204,19.5,15.0,00.0,1010.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:20,18.3,212,20.5,15.0,00.0,1010.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:25,16.1,205,17.3,15.0,00.0,1010.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:30,17.0,203,18.9,14.9,00.0,1010.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:35,16.7,201,21.4,14.9,00.0,1010.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:40,15.6,198,17.5,14.7,00.0,1010.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:45,15.8,203,17.8,14.8,00.0,1010.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:50,13.7,206,18.2,14.8,00.0,1010.0,4.36,0.00,0.00,0.00,0.0
16/07/2011,01:55,12.9,198,16.7,14.8,00.0,1010.0,4.34,0.00,0.00,0.00,0.0
16/07/2011,02:00,13.4,193,18.9,14.9,00.0,1010.0,4.33,0.00,0.00,0.00,0.0
16/07/2011,02:05,14.6,197,16.5,14.9,00.0,1010.0,4.33,0.00,0.00,0.00,0.0
16/07/2011,02:10,14.9,202,17.2,14.9,00.0,1010.0,4.31,0.00,0.00,0.00,0.0
16/07/2011,02:15,15.0,200,16.4,14.9,00.0,1009.0,4.31,0.00,0.00,0.00,0.0
16/07/2011,02:20,13.8,200,15.1,14.9,00.0,1009.0,4.29,0.00,0.00,0.00,0.0
16/07/2011,02:25,14.4,205,17.8,14.9,00.0,1009.0,4.27,0.00,0.00,0.00,0.0
16/07/2011,02:30,15.5,203,19.2,15.0,00.0,1009.0,4.25,0.00,0.00,0.00,0.0
16/07/2011,02:35,15.6,207,18.0,15.0,00.0,1009.0,4.23,0.00,0.00,0.00,0.0
16/07/2011,02:40,15.7,202,16.6,15.0,00.0,1009.0,4.20,0.00,0.00,0.00,0.0
16/07/2011,02:45,16.3,199,16.8,15.0,00.0,1009.0,4.18,0.00,0.00,0.00,0.0
16/07/2011,02:50,12.9,199,17.3,15.0,00.0,1009.0,4.16,0.00,0.00,0.00,0.0
16/07/2011,02:55,14.9,208,16.0,15.1,00.0,1008.0,4.12,0.00,0.00,0.00,0.0
16/07/2011,03:00,14.0,209,15.0,15.1,00.0,1008.0,4.10,0.00,0.00,0.00,0.0
16/07/2011,03:05,15.5,210,17.4,15.1,00.0,1008.0,4.06,0.00,0.00,0.00,0.0
16/07/2011,03:10,14.0,212,17.5,15.2,00.0,1008.0,4.02,0.00,0.00,0.00,0.0
16/07/2011,03:15,13.6,208,16.6,15.2,00.0,1008.0,3.97,0.00,0.00,0.00,0.0
16/07/2011,03:20,14.9,212,17.1,15.2,00.0,1008.0,3.91,0.00,0.00,0.00,0.0
16/07/2011,03:25,13.6,209,19.2,15.2,00.0,1008.0,3.84,0.00,0.00,0.00,0.0
16/07/2011,03:30,13.1,208,12.8,15.3,00.0,1008.0,3.76,0.00,0.00,0.00,0.0
16/07/2011,03:35,12.3,210,15.9,15.4,00.0,1008.0,3.67,0.00,0.00,0.00,0.0
16/07/2011,03:40,13.2,222,16.9,15.4,00.0,1008.0,3.58,0.00,0.00,0.00,0.0
16/07/2011,03:45,12.6,219,12.7,15.3,00.0,1008.0,3.47,0.00,0.00,0.00,0.0
16/07/2011,03:50,11.6,222,14.3,15.3,00.0,1008.0,3.36,0.00,0.00,0.00,0.0
16/07/2011,03:55,11.6,229,12.7,15.2,00.0,1008.0,3.23,0.00,0.00,0.00,0.0
16/07/2011,04:00,10.7,237,13.9,15.2,00.0,1007.4,3.11,0.00,0.00,0.00,0.0
16/07/2011,04:05,09.6,226,11.9,15.1,00.0,1007.0,2.97,0.00,0.00,0.00,0.0
16/07/2011,04:10,10.8,228,14.4,15.1,00.0,1007.0,2.84,0.00,0.00,0.00,0.0
16/07/2011,04:15,11.9,222,13.4,15.0,00.0,1007.0,2.71,0.00,0.00,0.00,0.0
16/07/2011,04:20,11.3,225,14.0,15.1,00.0,1007.0,2.58,0.00,0.00,0.00,0.0
16/07/2011,04:25,10.5,213,10.9,15.1,00.0,1007.0,2.40,0.00,0.00,0.00,0.0
16/07/2011,04:30,10.9,225,11.0,15.2,00.0,1007.0,2.28,0.00,0.00,0.00,0.0
16/07/2011,04:35,11.6,224,15.4,15.2,00.0,1007.0,2.15,0.00,0.00,0.00,0.0
16/07/2011,04:40,11.1,211,09.8,15.1,00.0,1007.0,2.01,0.00,0.00,0.00,0.0
16/07/2011,04:45,11.0,221,14.6,15.1,00.0,1007.0,1.88,0.00,0.00,0.00,0.0
16/07/2011,04:50,12.4,226,14.3,15.1,00.0,1006.0,1.74,0.00,0.00,0.00,0.0
16/07/2011,04:55,12.9,218,13.4,15.1,00.0,1006.0,1.63,0.00,0.00,0.00,0.0
16/07/2011,05:00,11.3,225,14.1,15.1,00.0,1006.0,1.52,0.00,0.00,0.00,0.0
16/07/2011,05:05,12.3,217,14.4,15.1,00.0,1006.0,1.41,0.00,0.00,0.00,0.0
