DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
09/07/2011,00:00,08.3,219,09.8,14.4,00.0,1007.0,1.99,0.00,0.00,0.00,0.0
09/07/2011,00:05,09.2,219,11.2,14.4,00.0,1007.0,2.04,0.00,0.00,0.00,0.0
09/07/2011,00:10,09.9,225,10.7,14.4,00.0,1007.0,2.07,0.00,0.00,0.00,0.0
09/07/2011,00:15,10.5,224,11.7,14.4,00.0,1007.0,2.10,0.00,0.00,0.00,0.0
09/07/2011,00:20,09.6,228,12.0,14.3,00.0,1007.0,2.12,0.00,0.00,0.00,0.0
09/07/2011,00:25,09.8,237,12.9,14.3,00.0,1007.0,2.15,0.00,0.00,0.00,0.0
09/07/2011,00:30,10.3,241,12.7,14.2,00.0,1007.0,2.16,0.00,0.00,0.00,0.0
09/07/2011,00:35,09.8,237,10.8,14.1,00.0,1007.0,2.17,0.00,0.00,0.00,0.0
09/07/2011,00:40,08.8,233,09.3,14.2,00.0,1007.0,2.18,0.00,0.00,0.00,0.0
09/07/2011,00:45,09.0,234,09.4,14.1,00.0,1007.0,2.18,0.00,0.00,0.00,0.0
09/07/2011,00:50,09.0,234,09.4,14.1,00.0,1007.0,2.18,0.00,0.00,0.00,0.0
09/07/2011,00:55,09.0,241,09.6,14.1,00.0,1007.0,2.18,0.00,0.00,0.00,0.0
09/07/2011,01:00,09.3,242,11.2,14.0,00.0,1007.0,2.18,0.00,0.00,0.00,0.0
09/07/2011,01:05,09.4,246,10.9,13.9,00.0,1007.0,2.20,0.00,0.00,0.00,0.0
09/07/2011,01:10,09.2,242,09.5,13.8,00.0,1007.0,2.20,0.00,0.00,0.00,0.0
09/07/2011,01:15,09.5,245,10.3,13.9,00.0,1007.0,2.20,0.00,0.00,0.00,0.0
09/07/2011,01:20,10.4,244,11.3,13.9,00.0,1007.0,2.22,0.00,0.00,0.00,0.0
09/07/2011,01:25,11.1,239,12.6,13.9,00.0,1007.0,2.22,0.00,0.00,0.00,0.0
09/07/2011,01:30,11.4,239,12.0,13.9,00.0,1007.0,2.24,0.00,0.00,0.00,0.0
09/07/2011,01:35,11.6,233,13.6,13.9,00.0,1007.0,2.27,0.00,0.00,0.00,0.0
09/07/2011,01:40,11.6,233,12.6,14.0,00.0,1007.0,2.29,0.00,0.00,0.00,0.0
09/07/2011,01:45,11.4,232,13.6,14.0,00.0,1007.0,2.31,0.00,0.00,0.00,0.0
09/07/2011,01:50,12.0,237,12.5,14.0,00.0,1007.0,2.32,0.00,0.00,0.00,0.0
09/07/2011,01:55,11.5,238,12.2,13.9,00.0,1007.0,2.33,0.00,0.00,0.00,0.0
09/07/2011,02:00,11.7,239,13.5,13.9,00.0,1007.0,2.35,0.00,0.00,0.00,0.0
09/07/2011,02:05,12.1,238,13.0,13.9,00.0,1007.0,2.37,0.00,0.00,0.00,0.0
09/07/2011,02:10,10.9,243,12.4,13.9,00.0,1007.0,2.39,0.00,0.00,0.00,0.0
09/07/2011,02:15,11.5,244,14.0,13.9,00.0,1007.0,2.39,0.00,0.00,0.00,0.0
09/07/2011,02:20,12.1,244,13.1,13.9,00.0,1007.0,2.41,0.00,0.00,0.00,0.0
09/07/2011,02:25,11.9,243,13.8,13.9,00.0,1007.0,2.43,0.00,0.00,0.00,0.0
09/07/2011,02:30,11.8,243,13.7,13.9,00.0,1007.0,2.43,0.00,0.00,0.00,0.0
09/07/2011,02:35,12.1,241,13.4,14.0,00.0,1007.0,2.45,0.00,0.00,0.00,0.0
09/07/2011,02:40,11.7,244,13.4,14.0,00.0,1007.0,2.47,0.00,0.00,0.00,0.0
09/07/2011,02:45,11.8,246,15.0,13.9,00.0,1007.0,2.49,0.00,0.00,0.00,0.0
09/07/2011,02:50,11.4,245,12.8,13.9,00.0,1007.0,2.52,0.00,0.00,0.00,0.0
09/07/2011,02:55,10.9,247,11.7,13.9,00.0,1007.0,2.56,0.00,0.00,0.00,0.0
09/07/2011,03:00,10.4,244,12.0,13.9,00.0,1007.0,2.60,0.00,0.00,0.00,0.0
09/07/2011,03:05,10.8,242,12.3,13.8,00.0,1007.0,2.64,0.00,0.00,0.00,0.0
09/07/2011,03:10,10.5,240,11.6,13.8,00.0,1007.0,2.70,0.00,0.00,0.00,0.0
09/07/2011,03:15,09.7,241,10.4,13.8,00.0,1007.0,2.77,0.00,0.00,0.00,0.0
09/07/2011,03:20,09.4,242,09.9,13.6,00.0,1007.0,2.82,0.00,0.00,0.00,0.0
09/07/2011,03:25,08.4,236,08.7,13.6,00.0,1007.0,2.88,0.00,0.00,0.00,0.0
09/07/2011,03:30,08.2,239,09.6,13.6,00.0,1007.0,2.96,0.00,0.00,0.00,0.0
09/07/2011,03:35,09.6,242,10.0,13.7,00.0,1007.0,3.03,0.00,0.00,0.00,0.0
09/07/2011,03:40,09.1,236,09.3,13.6,00.0,1007.0,3.10,0.00,0.00,0.00,0.0
09/07/2011,03:45,08.3,236,09.1,13.7,00.0,1007.0,3.19,0.00,0.00,0.00,0.0
09/07/2011,03:50,08.8,239,10.3,13.6,00.0,1007.0,3.27,0.00,0.00,0.00,0.0
09/07/2011,03:55,10.3,246,11.1,13.6,00.0,1007.0,3.35,0.00,0.00,0.00,0.0
09/07/2011,04:00,10.5,245,11.4,13.4,00.0,1008.0,3.42,0.00,0.00,0.00,0.0
09/07/2011,04:05,10.4,243,11.1,13.4,00.0,1008.0,3.50,0.00,0.00,0.00,0.0
09/07/2011,04:10,10.9,239,12.6,13.4,00.0,1008.0,3.58,0.00,0.00,0.00,0.0
09/07/2011,04:15,12.7,246,14.5,13.4,00.0,1008.0,3.66,0.00,0.00,0.00,0.0
09/07/2011,04:20,13.8,251,14.6,13.3,00.0,1008.0,3.71,0.00,0.00,0.00,0.0
09/07/2011,04:25,08.5,241,09.5,13.3,00.0,1008.0,3.77,0.00,0.00,0.00,0.0
09/07/2011,04:30,09.7,239,11.0,13.2,00.0,1008.0,3.87,0.00,0.00,0.00,0.0
