DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
10/07/2011,00:00,09.4,229,11.5,14.6,00.0,1017.0,1.52,0.00,0.00,0.00,0.0
10/07/2011,00:05,09.6,228,10.2,14.6,00.0,1017.0,1.53,0.00,0.00,0.00,0.0
10/07/2011,00:10,11.0,229,13.6,14.6,00.0,1017.0,1.55,0.00,0.00,0.00,0.0
10/07/2011,00:15,12.0,227,13.5,14.7,00.0,1017.0,1.57,0.00,0.00,0.00,0.0
10/07/2011,00:20,12.1,229,14.3,14.8,00.0,1017.0,1.60,0.00,0.00,0.00,0.0
10/07/2011,00:25,12.2,230,14.4,14.7,00.0,1016.0,1.62,0.00,0.00,0.00,0.0
10/07/2011,00:30,12.8,231,14.7,14.7,00.0,1016.0,1.66,0.00,0.00,0.00,0.0
10/07/2011,00:35,12.9,232,14.4,14.7,00.0,1016.0,1.70,0.00,0.00,0.00,0.0
10/07/2011,00:40,13.2,233,15.1,14.7,00.0,1016.0,1.74,0.00,0.00,0.00,0.0
10/07/2011,00:45,13.8,230,15.6,14.6,00.0,1016.0,1.78,0.00,0.00,0.00,0.0
10/07/2011,00:50,14.2,228,15.7,14.6,00.0,1016.0,1.82,0.00,0.00,0.00,0.0
10/07/2011,00:55,13.4,229,14.1,14.6,00.0,1016.0,1.85,0.00,0.00,0.00,0.0
10/07/2011,01:00,11.5,233,11.9,14.6,00.0,1016.2,1.89,0.00,0.00,0.00,0.0
10/07/2011,01:05,09.9,240,10.4,14.6,00.0,1017.0,1.92,0.00,0.00,0.00,0.0
10/07/2011,01:10,08.1,241,08.2,14.4,00.0,1017.0,1.95,0.00,0.00,0.00,0.0
10/07/2011,01:15,06.4,253,07.1,14.4,00.0,1017.0,1.97,0.00,0.00,0.00,0.0
10/07/2011,01:20,05.1,259,05.4,14.3,00.0,1017.0,1.99,0.00,0.00,0.00,0.0
10/07/2011,01:25,03.7,251,07.2,14.2,00.0,1017.0,2.00,0.00,0.00,0.00,0.0
10/07/2011,01:30,04.0,246,05.3,14.2,00.0,1017.0,2.02,0.00,0.00,0.00,0.0
10/07/2011,01:35,04.9,236,05.8,14.2,00.0,1017.0,2.04,0.00,0.00,0.00,0.0
10/07/2011,01:40,05.1,228,05.8,14.1,00.0,1017.0,2.06,0.00,0.00,0.00,0.0
10/07/2011,01:45,05.3,230,06.5,14.1,00.0,1017.0,2.07,0.00,0.00,0.00,0.0
10/07/2011,01:50,04.9,236,06.3,14.1,00.0,1017.0,2.08,0.00,0.00,0.00,0.0
