DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
01/07/2011,11:40,04.2,339,09.7,20.7,00.0,1027.0,4.23,0.00,0.00,0.00,0.0
01/07/2011,11:45,07.1,342,07.6,19.4,00.0,1027.0,4.23,0.00,0.00,0.00,0.0
01/07/2011,11:50,06.7,319,12.1,19.3,00.0,1027.0,4.22,0.00,0.00,0.00,0.0
01/07/2011,11:55,07.1,296,09.2,19.5,00.0,1027.0,4.20,0.00,0.00,0.00,0.0
01/07/2011,12:00,07.0,290,07.8,18.8,00.0,1027.0,4.19,0.00,0.00,0.00,0.0
01/07/2011,12:05,05.6,313,08.3,19.7,00.0,1027.0,4.18,0.00,0.00,0.00,0.0
01/07/2011,12:10,04.8,017,06.0,19.5,00.0,1027.0,4.16,0.00,0.00,0.00,0.0
01/07/2011,12:15,02.7,018,04.0,19.9,00.0,1027.0,4.14,0.00,0.00,0.00,0.0
01/07/2011,12:20,05.0,356,10.7,19.8,00.0,1027.0,4.12,0.00,0.00,0.00,0.0
01/07/2011,12:25,05.3,053,04.3,19.8,00.0,1027.0,4.11,0.00,0.00,0.00,0.0
01/07/2011,12:30,06.6,319,11.8,19.8,00.0,1027.0,4.10,0.00,0.00,0.00,0.0
01/07/2011,12:35,09.1,354,10.9,19.3,00.0,1027.0,4.10,0.00,0.00,0.00,0.0
01/07/2011,12:40,05.6,009,04.9,19.4,00.0,1027.0,4.10,0.00,0.00,0.00,0.0
01/07/2011,12:45,06.7,331,08.2,19.5,00.0,1027.0,4.11,0.00,0.00,0.00,0.0
01/07/2011,12:50,06.4,001,04.0,20.0,00.0,1027.0,4.11,0.00,0.00,0.00,0.0
01/07/2011,12:55,03.3,337,04.3,20.0,00.0,1027.0,4.11,0.00,0.00,0.00,0.0
01/07/2011,13:00,05.0,336,07.5,20.0,00.0,1027.0,4.13,0.00,0.00,0.00,0.0
01/07/2011,13:05,04.2,344,06.2,19.8,00.0,1027.0,4.14,0.00,0.00,0.00,0.0
01/07/2011,13:10,03.6,306,05.4,19.8,00.0,1026.0,4.15,0.00,0.00,0.00,0.0
01/07/2011,13:15,05.0,311,09.6,19.6,00.0,1026.0,4.17,0.00,0.00,0.00,0.0
01/07/2011,13:20,04.3,291,04.8,19.8,00.0,1026.0,4.17,0.00,0.00,0.00,0.0
01/07/2011,13:25,04.9,354,06.4,19.8,00.0,1026.0,4.19,0.00,0.00,0.00,0.0
01/07/2011,13:30,03.8,298,07.8,20.1,00.0,1026.0,4.19,0.00,0.00,0.00,0.0
01/07/2011,13:35,03.4,004,03.7,20.0,00.0,1026.0,4.19,0.00,0.00,0.00,0.0
01/07/2011,13:40,04.1,313,07.8,20.8,00.0,1026.0,4.19,0.00,0.00,0.00,0.0
01/07/2011,13:45,04.4,276,06.6,21.5,00.0,1026.0,4.19,0.00,0.00,0.00,0.0
01/07/2011,13:50,03.8,253,04.5,22.4,00.0,1026.0,4.18,0.00,0.00,0.00,0.0
01/07/2011,13:55,03.6,270,06.3,21.5,00.0,1026.0,4.16,0.00,0.00,0.00,0.0
01/07/2011,14:00,04.1,264,06.4,21.0,00.0,1026.0,4.16,0.00,0.00,0.00,0.0
01/07/2011,14:05,03.3,276,08.4,21.3,00.0,1026.0,4.14,0.00,0.00,0.00,0.0
01/07/2011,14:10,03.8,004,05.4,21.2,00.0,1026.0,4.11,0.00,0.00,0.00,0.0
01/07/2011,14:15,02.9,284,09.0,21.2,00.0,1026.0,4.09,0.00,0.00,0.00,0.0
01/07/2011,14:20,04.4,318,09.1,20.8,00.0,1026.0,4.06,0.00,0.00,0.00,0.0
