DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
18/07/2011,08:25,16.1,251,20.1,14.5,00.0,998.0,1.61,0.00,0.00,0.00,0.0
18/07/2011,08:30,18.8,248,24.5,14.5,00.0,998.0,1.67,0.00,0.00,0.00,0.0
18/07/2011,08:35,16.6,246,20.2,14.7,00.0,998.0,1.73,0.00,0.00,0.00,0.0
18/07/2011,08:40,19.7,248,23.1,15.1,00.0,998.0,1.78,0.00,0.00,0.00,0.0
18/07/2011,08:45,20.7,247,25.3,15.0,00.0,998.0,1.83,0.00,0.00,0.00,0.0
18/07/2011,08:50,19.7,247,21.7,15.1,00.0,998.0,1.87,0.00,0.00,0.00,0.0
18/07/2011,08:55,17.9,243,21.7,15.1,00.0,998.0,1.91,0.00,0.00,0.00,0.0
18/07/2011,09:00,18.5,246,18.6,15.0,00.0,998.0,1.94,0.00,0.00,0.00,0.0
18/07/2011,09:05,18.5,251,23.5,14.8,00.0,998.0,1.96,0.00,0.00,0.00,0.0
18/07/2011,09:10,17.4,247,20.3,14.8,00.0,998.0,1.99,0.00,0.00,0.00,0.0
18/07/2011,09:15,17.4,240,20.0,14.8,00.0,998.0,2.02,0.00,0.00,0.00,0.0
18/07/2011,09:20,15.6,245,21.5,15.1,00.0,998.0,2.04,0.00,0.00,0.00,0.0
18/07/2011,09:25,16.3,243,19.1,14.9,00.0,998.0,2.06,0.00,0.00,0.00,0.0
18/07/2011,09:30,15.6,244,18.1,15.1,00.0,998.0,2.10,0.00,0.00,0.00,0.0
18/07/2011,09:35,17.0,248,17.3,14.9,00.0,998.0,2.14,0.00,0.00,0.00,0.0
18/07/2011,09:40,18.6,238,21.1,14.8,00.0,998.0,2.16,0.00,0.00,0.00,0.0
18/07/2011,09:45,15.4,248,15.8,15.1,00.0,998.0,2.13,0.00,0.00,0.00,0.0
18/07/2011,09:50,15.5,248,22.3,15.0,00.0,998.0,2.19,0.00,0.00,0.00,0.0
18/07/2011,09:55,19.9,244,26.3,14.8,00.0,998.0,2.21,0.00,0.00,0.00,0.0
18/07/2011,10:00,17.3,247,16.1,14.6,00.0,998.0,2.24,0.00,0.00,0.00,0.0
18/07/2011,10:05,13.4,252,14.9,14.6,00.0,998.0,2.26,0.00,0.00,0.00,0.0
18/07/2011,10:10,13.9,242,18.6,14.7,00.0,998.0,2.27,0.00,0.00,0.00,0.0
18/07/2011,10:15,14.6,245,13.1,15.0,00.0,998.0,2.27,0.00,0.00,0.00,0.0
18/07/2011,10:20,12.4,244,15.9,15.1,00.0,998.0,2.29,0.00,0.00,0.00,0.0
18/07/2011,10:25,15.6,245,18.6,14.9,00.0,998.0,2.29,0.00,0.00,0.00,0.0
18/07/2011,10:30,14.5,247,17.0,15.0,00.0,998.0,2.31,0.00,0.00,0.00,0.0
18/07/2011,10:35,13.8,245,16.2,15.1,00.0,998.0,2.31,0.00,0.00,0.00,0.0
18/07/2011,10:40,12.5,238,13.9,15.3,00.0,998.0,2.32,0.00,0.00,0.00,0.0
18/07/2011,10:45,14.1,249,19.1,15.2,00.0,998.0,2.33,0.00,0.00,0.00,0.0
18/07/2011,10:50,16.1,247,19.6,15.0,00.0,998.0,2.33,0.00,0.00,0.00,0.0
18/07/2011,10:55,13.9,257,16.3,14.9,00.0,998.0,2.35,0.00,0.00,0.00,0.0
18/07/2011,11:00,13.7,248,18.5,15.1,00.0,998.0,2.37,0.00,0.00,0.00,0.0
18/07/2011,11:05,13.9,241,16.0,15.1,00.0,998.0,2.39,0.00,0.00,0.00,0.0
18/07/2011,11:10,15.1,242,19.7,15.0,00.0,998.0,2.41,0.00,0.00,0.00,0.0
18/07/2011,11:15,16.1,249,16.6,15.2,00.0,998.0,2.45,0.00,0.00,0.00,0.0
18/07/2011,11:20,13.6,251,17.6,15.2,00.0,998.0,2.50,0.00,0.00,0.00,0.0
18/07/2011,11:25,14.8,248,19.0,15.3,00.0,998.0,2.56,0.00,0.00,0.00,0.0
18/07/2011,11:30,14.3,255,14.9,15.1,00.0,998.0,2.62,0.00,0.00,0.00,0.0
18/07/2011,11:35,12.3,253,15.8,15.4,00.0,998.0,2.69,0.00,0.00,0.00,0.0
18/07/2011,11:40,15.6,240,18.8,15.3,00.0,998.0,2.77,0.00,0.00,0.00,0.0
18/07/2011,11:45,14.3,244,17.8,15.4,00.0,998.0,2.83,0.00,0.00,0.00,0.0
18/07/2011,11:50,15.4,246,16.8,15.6,00.0,998.0,2.93,0.00,0.00,0.00,0.0
18/07/2011,11:55,13.9,249,17.7,15.6,00.0,998.0,3.02,0.00,0.00,0.00,0.0
18/07/2011,12:00,15.4,250,17.4,15.5,00.0,998.0,3.13,0.00,0.00,0.00,0.0
18/07/2011,12:05,17.7,248,19.0,15.5,00.0,998.0,3.22,0.00,0.00,0.00,0.0
18/07/2011,12:10,15.2,250,14.8,15.4,00.0,998.0,3.31,0.00,0.00,0.00,0.0
