DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
08/07/2011,23:50,08.4,232,09.7,14.4,00.0,1007.0,1.91,0.00,0.00,0.00,0.0
08/07/2011,23:55,08.3,226,09.2,14.4,00.0,1007.0,1.94,0.00,0.00,0.00,0.0
08/07/2011,00:00,13.4,203,14.5,14.5,00.0,1002.3,2.24,0.00,0.00,0.00,0.0
08/07/2011,00:05,13.5,210,18.0,14.6,00.0,1002.0,2.26,0.00,0.00,0.00,0.0
08/07/2011,00:10,15.9,210,18.1,14.5,00.0,1002.0,2.27,0.00,0.00,0.00,0.0
08/07/2011,00:15,14.4,207,18.9,14.5,00.0,1002.0,2.29,0.00,0.00,0.00,0.0
08/07/2011,00:20,14.2,204,14.2,14.5,00.0,1002.0,2.31,0.00,0.00,0.00,0.0
08/07/2011,00:25,14.0,212,17.5,14.5,00.0,1002.0,2.33,0.00,0.00,0.00,0.0
08/07/2011,00:30,14.4,209,16.9,14.5,00.0,1002.0,2.35,0.00,0.00,0.00,0.0
08/07/2011,00:35,14.4,206,15.8,14.5,00.0,1002.0,2.37,0.00,0.00,0.00,0.0
08/07/2011,00:40,14.1,211,17.8,14.4,00.0,1002.0,2.39,0.00,0.00,0.00,0.0
08/07/2011,00:45,14.9,215,17.7,14.4,00.0,1002.0,2.39,0.00,0.00,0.00,0.0
08/07/2011,00:50,14.5,215,17.0,14.3,00.0,1002.0,2.41,0.00,0.00,0.00,0.0
08/07/2011,00:55,15.3,215,21.2,14.4,00.0,1002.0,2.41,0.00,0.00,0.00,0.0
08/07/2011,01:00,13.9,220,15.1,14.4,00.0,1002.0,2.43,0.00,0.00,0.00,0.0
08/07/2011,01:05,13.8,216,15.4,14.4,00.0,1002.0,2.43,0.00,0.00,0.00,0.0
08/07/2011,01:10,13.1,213,14.8,14.3,00.0,1002.0,2.45,0.00,0.00,0.00,0.0
08/07/2011,01:15,15.6,214,17.5,14.3,00.0,1002.0,2.45,0.00,0.00,0.00,0.0
08/07/2011,01:20,11.9,215,11.9,14.4,00.0,1002.0,2.47,0.00,0.00,0.00,0.0
08/07/2011,01:25,12.3,206,12.9,14.4,00.0,1002.0,2.47,0.00,0.00,0.00,0.0
08/07/2011,01:30,13.1,198,14.2,14.3,00.0,1002.0,2.46,0.00,0.00,0.00,0.0
08/07/2011,01:35,10.6,215,14.7,14.4,00.0,1002.0,2.52,0.00,0.00,0.00,0.0
08/07/2011,01:40,12.6,208,13.2,14.4,00.0,1002.0,2.53,0.00,0.00,0.00,0.0
08/07/2011,01:45,12.4,201,14.0,14.4,00.0,1002.0,2.54,0.00,0.00,0.00,0.0
08/07/2011,01:50,12.7,207,14.5,14.2,00.0,1002.0,2.58,0.00,0.00,0.00,0.0
08/07/2011,01:55,13.4,218,14.6,14.1,00.0,1002.0,2.62,0.00,0.00,0.00,0.0
08/07/2011,02:00,14.1,213,16.7,14.1,00.0,1002.0,2.65,0.00,0.00,0.00,0.0
08/07/2011,02:05,14.0,216,18.0,14.1,00.0,1002.0,2.70,0.00,0.00,0.00,0.0
08/07/2011,02:10,13.7,217,16.1,14.1,00.0,1002.0,2.75,0.00,0.00,0.00,0.0
08/07/2011,02:15,15.1,215,17.9,14.1,00.0,1002.0,2.81,0.00,0.00,0.00,0.0
08/07/2011,02:20,14.7,224,17.6,14.1,00.0,1002.0,2.86,0.00,0.00,0.00,0.0
08/07/2011,02:25,14.1,226,18.6,14.0,00.0,1002.0,2.95,0.00,0.00,0.00,0.0
08/07/2011,02:30,13.9,223,14.7,14.0,00.0,1002.0,3.02,0.00,0.00,0.00,0.0
08/07/2011,02:35,12.3,231,13.6,14.0,00.0,1002.0,3.10,0.00,0.00,0.00,0.0
08/07/2011,02:40,12.3,229,14.1,14.0,00.0,1003.0,3.18,0.00,0.00,0.00,0.0
08/07/2011,02:45,12.8,224,13.9,13.9,00.0,1002.3,3.25,0.00,0.00,0.00,0.0
08/07/2011,02:50,11.9,228,13.0,13.9,00.0,1003.0,3.34,0.00,0.00,0.00,0.0
08/07/2011,02:55,12.8,223,15.2,13.9,00.0,1003.0,3.42,0.00,0.00,0.00,0.0
08/07/2011,03:00,13.2,225,16.2,14.0,00.0,1003.0,3.51,0.00,0.00,0.00,0.0
08/07/2011,03:05,15.1,225,19.1,13.9,00.0,1003.0,3.59,0.00,0.00,0.00,0.0
08/07/2011,03:10,14.4,226,17.1,14.0,00.0,1003.0,3.66,0.00,0.00,0.00,0.0
08/07/2011,03:15,11.5,224,11.3,13.9,00.0,1003.0,3.74,0.00,0.00,0.00,0.0
08/07/2011,03:20,13.1,231,15.9,13.8,00.0,1003.0,3.82,0.00,0.00,0.00,0.0
08/07/2011,03:25,12.7,228,15.3,13.8,00.0,1003.0,3.90,0.00,0.00,0.00,0.0
08/07/2011,03:30,11.8,216,13.7,13.9,00.0,1003.0,3.96,0.00,0.00,0.00,0.0
08/07/2011,03:35,11.8,215,14.2,13.8,00.0,1003.0,4.03,0.00,0.00,0.00,0.0
08/07/2011,03:40,12.8,211,16.1,13.6,00.0,1003.0,4.09,0.00,0.00,0.00,0.0
