DATE,TIME,WSPD,WD,GST,ATMP,WTMP,BARO,DEPTH,AWVHT,MWVHT,WVHT,APD
24/07/2011,08:40,09.5,289,12.7,16.4,00.0,1012.0,3.44,0.00,0.00,0.00,0.0
24/07/2011,08:45,11.7,284,13.7,16.4,00.0,1012.0,3.38,0.00,0.00,0.00,0.0
24/07/2011,08:50,13.1,283,15.6,16.6,00.0,1012.0,3.32,0.00,0.00,0.00,0.0
24/07/2011,08:55,11.4,281,15.1,17.1,00.0,1012.0,3.26,0.00,0.00,0.00,0.0
24/07/2011,09:00,11.9,287,15.2,17.6,00.0,1012.0,3.21,0.00,0.00,0.00,0.0
24/07/2011,09:05,10.4,289,10.7,17.1,00.0,1012.0,3.14,0.00,0.00,0.00,0.0
24/07/2011,09:10,09.8,287,12.1,18.0,00.0,1012.0,3.07,0.00,0.00,0.00,0.0
24/07/2011,09:15,10.6,285,13.1,18.4,00.0,1012.0,3.00,0.00,0.00,0.00,0.0
24/07/2011,09:20,12.3,296,13.5,18.0,00.0,1012.0,2.93,0.00,0.00,0.00,0.0
24/07/2011,09:25,08.7,291,10.2,18.8,00.0,1012.0,2.86,0.00,0.00,0.00,0.0
24/07/2011,09:30,05.8,267,12.0,19.6,00.0,1012.0,2.80,0.00,0.00,0.00,0.0
24/07/2011,09:35,08.1,279,12.6,18.8,00.0,1012.0,2.73,0.00,0.00,0.00,0.0
24/07/2011,09:40,11.4,287,15.6,18.8,00.0,1012.0,2.67,0.00,0.00,0.00,0.0
24/07/2011,09:45,13.5,293,15.1,18.7,00.0,1012.0,2.61,0.00,0.00,0.00,0.0
24/07/2011,09:50,11.5,290,16.9,18.5,00.0,1012.0,2.55,0.00,0.00,0.00,0.0
24/07/2011,09:55,11.2,290,11.4,18.2,00.0,1012.0,2.49,0.00,0.00,0.00,0.0
24/07/2011,10:00,08.6,280,16.3,19.2,00.0,1012.0,2.44,0.00,0.00,0.00,0.0
24/07/2011,10:05,08.9,245,13.1,19.5,00.0,1012.0,2.40,0.00,0.00,0.00,0.0
24/07/2011,10:10,10.1,263,13.7,19.5,00.0,1012.0,2.36,0.00,0.00,0.00,0.0
24/07/2011,10:15,08.2,264,14.5,20.3,00.0,1011.0,2.32,0.00,0.00,0.00,0.0
24/07/2011,10:20,11.0,271,09.3,19.6,00.0,1011.0,2.28,0.00,0.00,0.00,0.0
24/07/2011,10:25,08.9,281,14.7,19.6,00.0,1011.0,2.24,0.00,0.00,0.00,0.0
24/07/2011,10:30,09.3,292,14.0,19.7,00.0,1011.0,2.23,0.00,0.00,0.00,0.0
24/07/2011,10:35,11.4,280,16.6,19.7,00.0,1011.0,2.20,0.00,0.00,0.00,0.0
24/07/2011,10:40,11.3,307,16.4,19.4,00.0,1011.0,2.19,0.00,0.00,0.00,0.0
24/07/2011,10:45,13.8,279,14.6,19.6,00.0,1011.0,2.19,0.00,0.00,0.00,0.0
24/07/2011,10:50,09.7,264,15.6,20.1,00.0,1011.0,2.19,0.00,0.00,0.00,0.0
24/07/2011,10:55,09.6,270,14.8,19.7,00.0,1011.0,2.18,0.00,0.00,0.00,0.0
24/07/2011,11:00,07.8,275,14.8,19.6,00.0,1011.0,2.17,0.00,0.00,0.00,0.0
24/07/2011,11:05,11.3,254,13.5,19.0,00.0,1011.0,2.18,0.00,0.00,0.00,0.0
24/07/2011,11:10,12.8,262,15.8,19.2,00.0,1011.0,2.20,0.00,0.00,0.00,0.0
24/07/2011,11:15,14.6,262,16.7,19.2,00.0,1011.0,2.22,0.00,0.00,0.00,0.0
24/07/2011,11:20,13.6,258,14.5,19.2,00.0,1011.0,2.24,0.00,0.00,0.00,0.0
24/07/2011,11:25,12.2,281,16.8,19.2,00.0,1011.0,2.27,0.00,0.00,0.00,0.0
24/07/2011,11:30,15.9,281,22.1,19.1,00.0,1011.0,2.29,0.00,0.00,0.00,0.0
24/07/2011,11:35,11.3,279,13.9,19.1,00.0,1011.0,2.33,0.00,0.00,0.00,0.0
24/07/2011,11:40,16.3,277,20.8,18.9,00.0,1011.0,2.36,0.00,0.00,0.00,0.0
24/07/2011,11:45,13.9,285,21.3,19.0,00.0,1011.0,2.39,0.00,0.00,0.00,0.0
24/07/2011,11:50,14.4,279,17.9,19.0,00.0,1011.0,2.41,0.00,0.00,0.00,0.0
24/07/2011,11:55,14.5,278,16.7,19.0,00.0,1011.0,2.45,0.00,0.00,0.00,0.0
24/07/2011,12:00,10.2,287,15.1,19.3,00.0,1011.0,2.47,0.00,0.00,0.00,0.0
24/07/2011,12:05,14.5,298,16.1,19.3,00.0,1011.0,2.52,0.00,0.00,0.00,0.0
24/07/2011,12:10,14.2,283,19.8,19.4,00.0,1011.0,2.54,0.00,0.00,0.00,0.0
24/07/2011,12:15,14.5,283,13.4,19.7,00.0,1011.0,2.57,0.00,0.00,0.00,0.0
24/07/2011,12:20,15.2,280,17.3,19.6,00.0,1011.0,2.58,0.00,0.00,0.00,0.0
24/07/2011,12:25,15.3,284,19.5,19.5,00.0,1011.0,2.62,0.00,0.00,0.00,0.0
24/07/2011,12:30,16.3,278,19.3,19.3,00.0,1011.0,2.64,0.00,0.00,0.00,0.0
24/07/2011,12:35,15.8,285,20.5,19.2,00.0,1011.0,2.64,0.00,0.00,0.00,0.0
24/07/2011,12:40,15.7,297,16.1,19.4,00.0,1011.0,2.66,0.00,0.00,0.00,0.0
24/07/2011,12:45,11.5,258,16.9,19.9,00.0,1011.0,2.66,0.00,0.00,0.00,0.0
24/07/2011,12:50,13.1,266,19.5,19.6,00.0,1011.0,2.68,0.00,0.00,0.00,0.0
24/07/2011,12:55,13.2,267,18.3,20.0,00.0,1011.0,2.70,0.00,0.00,0.00,0.0
24/07/2011,13:00,07.0,281,11.2,19.8,00.0,1011.0,2.70,0.00,0.00,0.00,0.0
24/07/2011,13:05,10.3,281,16.9,19.6,00.0,1011.0,2.70,0.00,0.00,0.00,0.0
24/07/2011,13:10,12.2,276,17.8,19.4,00.0,1011.0,2.69,0.00,0.00,0.00,0.0
24/07/2011,13:15,12.5,266,15.1,19.4,00.0,1011.0,2.70,0.00,0.00,0.00,0.0
24/07/2011,13:20,13.8,272,16.8,19.2,00.0,1011.0,2.70,0.00,0.00,0.00,0.0
24/07/2011,13:25,10.9,254,12.2,19.1,00.0,1011.0,2.70,0.00,0.00,0.00,0.0
24/07/2011,13:30,11.7,259,16.6,19.3,00.0,1011.0,2.72,0.00,0.00,0.00,0.0
24/07/2011,13:35,08.9,270,13.3,19.6,00.0,1011.0,2.72,0.00,0.00,0.00,0.0
24/07/2011,13:40,11.4,267,19.3,19.3,00.0,1011.0,2.72,0.00,0.00,0.00,0.0
24/07/2011,13:45,12.1,275,14.2,19.3,00.0,1010.6,2.73,0.00,0.00,0.00,0.0
